serial,kWh,kW,kVARh,kVAR,Time_stamp
3098000032,369.555,0.24,131.56,0.214,"2018-04-08 15:00:00"
3098000032,369.693,0.276,131.678,0.236,"2018-04-08 15:30:00"
3098000032,369.797,0.208,131.777,0.198,"2018-04-08 16:00:00"
3098000032,369.856,0.118,131.847,0.14,"2018-04-08 16:30:00"
3098000032,369.914,0.116,131.918,0.142,"2018-04-08 17:00:00"
3098000032,369.973,0.118,131.99,0.144,"2018-04-08 17:30:00"
3098000032,370.031,0.116,132.06,0.14,"2018-04-08 18:00:00"
3098000032,370.088,0.114,132.133,0.146,"2018-04-08 18:30:00"
3098000032,370.144,0.112,132.203,0.14,"2018-04-08 19:00:00"
3098000032,370.197,0.106,132.267,0.128,"2018-04-08 19:30:00"
3098000032,370.249,0.104,132.331,0.128,"2018-04-08 20:00:00"
3098000032,370.301,0.104,132.394,0.126,"2018-04-08 20:30:00"
3098000032,370.352,0.102,132.459,0.13,"2018-04-08 21:00:00"
3098000032,370.404,0.104,132.525,0.132,"2018-04-08 21:30:00"
3098000032,370.457,0.106,132.594,0.138,"2018-04-08 22:00:00"
3098000032,370.509,0.104,132.662,0.136,"2018-04-08 22:30:00"
3098000032,370.553,0,132.721,0.118,"2018-04-08 23:00:00"
3098000032,370.634,0,132.797,0.152,"2018-04-09 00:00:00"
3098000032,370.634,0,132.797,0,"2018-04-09 00:30:00"
3098000032,370.74,0,132.879,0.164,"2018-04-09 01:00:00"
3098000032,370.809,0.138,132.949,0.14,"2018-04-09 01:30:00"
3098000032,370.86,0.102,133.02,0.142,"2018-04-09 02:00:00"
3098000032,370.912,0.104,133.092,0.144,"2018-04-09 02:30:00"
3098000032,370.963,0.102,133.163,0.142,"2018-04-09 03:00:00"
3098000032,371.014,0.102,133.234,0.142,"2018-04-09 03:30:00"
3098000032,371.064,0.1,133.306,0.144,"2018-04-09 04:00:00"
3098000032,371.115,0.102,133.377,0.142,"2018-04-09 04:30:00"
3098000032,371.166,0.102,133.448,0.142,"2018-04-09 05:00:00"
3098000032,371.217,0.102,133.517,0.138,"2018-04-09 05:30:00"
3098000032,371.266,0.098,133.587,0.14,"2018-04-09 06:00:00"
3098000032,371.317,0.102,133.657,0.14,"2018-04-09 06:30:00"
3098000032,371.367,0.1,133.724,0.134,"2018-04-09 07:00:00"
3098000032,371.417,0.1,133.791,0.134,"2018-04-09 07:30:00"
3098000032,371.466,0.098,133.861,0.14,"2018-04-09 08:00:00"
3098000032,371.516,0.1,133.928,0.134,"2018-04-09 08:30:00"
3098000032,371.566,0.1,133.993,0.13,"2018-04-09 09:00:00"
3098000032,371.614,0.096,134.055,0.124,"2018-04-09 09:30:00"
3098000032,371.663,0.098,134.116,0.122,"2018-04-09 10:00:00"
3098000032,371.758,0.19,134.184,0.136,"2018-04-09 10:30:00"
3098000032,372.022,0.528,134.278,0.188,"2018-04-09 11:00:00"
3098000032,372.348,0.652,134.363,0.17,"2018-04-09 11:30:00"
3098000032,372.635,0.574,134.445,0.164,"2018-04-09 12:00:00"
3098000032,372.871,0.472,134.547,0.204,"2018-04-09 12:30:00"
3098000032,373.11,0.478,134.628,0.162,"2018-04-09 13:00:00"
3098000032,373.373,0.526,134.71,0.164,"2018-04-09 13:30:00"
3098000032,373.668,0.59,134.803,0.186,"2018-04-09 14:00:00"
3098000032,374.075,0.814,134.889,0.172,"2018-04-09 14:30:00"
3098000032,375.013,1.876,135.1,0.422,"2018-04-09 15:00:00"
3098000032,375.968,1.91,135.367,0.534,"2018-04-09 15:30:00"
3098000032,376.925,1.914,135.613,0.492,"2018-04-09 16:00:00"
3098000032,377.882,1.914,135.838,0.45,"2018-04-09 16:30:00"
3098000032,378.629,1.494,136.059,0.442,"2018-04-09 17:00:00"
3098000032,380.666,4.074,136.604,1.09,"2018-04-09 17:30:00"
3098000032,382.024,2.716,136.979,0.75,"2018-04-09 18:00:00"
3098000032,382.564,1.08,137.112,0.266,"2018-04-09 18:30:00"
3098000032,382.875,0.622,137.159,0.094,"2018-04-09 19:00:00"
3098000032,383.203,0.656,137.221,0.124,"2018-04-09 19:30:00"
3098000032,384.044,1.682,137.474,0.506,"2018-04-09 20:00:00"
3098000032,385.491,2.894,137.87,0.792,"2018-04-09 20:30:00"
3098000032,386.87,2.758,138.251,0.762,"2018-04-09 21:00:00"
3098000032,387.141,0.542,138.367,0.232,"2018-04-09 21:30:00"
3098000032,387.264,0.246,138.474,0.214,"2018-04-09 22:00:00"
3098000032,387.385,0.242,138.581,0.214,"2018-04-09 22:30:00"
3098000032,387.507,0.244,138.689,0.216,"2018-04-09 23:00:00"
3098000032,387.629,0.244,138.796,0.214,"2018-04-09 23:30:00"
3098000032,387.756,0.254,138.905,0.218,"2018-04-10 00:00:00"
3098000032,387.896,0.28,139.019,0.228,"2018-04-10 00:30:00"
3098000032,388.042,0.292,139.134,0.23,"2018-04-10 01:00:00"
3098000032,388.187,0.29,139.251,0.234,"2018-04-10 01:30:00"
3098000032,388.328,0.282,139.366,0.23,"2018-04-10 02:00:00"
3098000032,388.47,0.284,139.481,0.23,"2018-04-10 02:30:00"
3098000032,388.617,0.294,139.598,0.234,"2018-04-10 03:00:00"
3098000032,388.777,0.32,139.717,0.238,"2018-04-10 03:30:00"
3098000032,388.949,0.344,139.84,0.246,"2018-04-10 04:00:00"
3098000032,389.12,0.342,139.962,0.244,"2018-04-10 04:30:00"
3098000032,389.284,0.328,140.081,0.238,"2018-04-10 05:00:00"
3098000032,389.443,0.318,140.199,0.236,"2018-04-10 05:30:00"
3098000032,389.605,0.324,140.318,0.238,"2018-04-10 06:00:00"
3098000032,389.763,0.316,140.434,0.232,"2018-04-10 06:30:00"
3098000032,389.913,0.3,140.547,0.226,"2018-04-10 07:00:00"
3098000032,390.046,0.266,140.654,0.214,"2018-04-10 07:30:00"
3098000032,390.167,0.242,140.757,0.206,"2018-04-10 08:00:00"
3098000032,390.277,0.22,140.855,0.196,"2018-04-10 08:30:00"
3098000032,390.377,0.2,140.949,0.188,"2018-04-10 09:00:00"
3098000032,390.479,0.204,141.044,0.19,"2018-04-10 09:30:00"
3098000032,390.575,0.192,141.135,0.182,"2018-04-10 10:00:00"
3098000032,390.678,0.206,141.23,0.19,"2018-04-10 10:30:00"
3098000032,390.9,0.444,141.296,0.132,"2018-04-10 11:00:00"
3098000032,391.178,0.556,141.338,0.084,"2018-04-10 11:30:00"
3098000032,391.465,0.574,141.403,0.13,"2018-04-10 12:00:00"
3098000032,391.776,0.622,141.516,0.226,"2018-04-10 12:30:00"
3098000032,392.085,0.618,141.628,0.224,"2018-04-10 13:00:00"
3098000032,392.396,0.622,141.736,0.216,"2018-04-10 13:30:00"
3098000032,392.814,0.836,141.909,0.346,"2018-04-10 14:00:00"
3098000032,393.762,1.896,142.258,0.698,"2018-04-10 14:30:00"
3098000032,394.687,1.85,142.549,0.582,"2018-04-10 15:00:00"
3098000032,396.316,3.258,142.966,0.834,"2018-04-10 15:30:00"
3098000032,398.172,3.712,143.417,0.902,"2018-04-10 16:00:00"
3098000032,399.787,3.23,143.815,0.796,"2018-04-10 16:30:00"
3098000032,401.302,3.03,144.231,0.832,"2018-04-10 17:00:00"
3098000032,402.803,3.002,144.668,0.874,"2018-04-10 17:30:00"
3098000032,404.514,3.422,145.235,1.134,"2018-04-10 18:00:00"
3098000032,405.993,2.958,145.744,1.018,"2018-04-10 18:30:00"
3098000032,407.37,2.754,146.164,0.84,"2018-04-10 19:00:00"
3098000032,408.739,2.738,146.491,0.654,"2018-04-10 19:30:00"
3098000032,409.443,1.408,146.687,0.392,"2018-04-10 20:00:00"
3098000032,409.677,0.468,146.816,0.258,"2018-04-10 20:30:00"
3098000032,409.814,0.274,146.984,0.336,"2018-04-10 21:00:00"
3098000032,409.949,0.27,147.14,0.312,"2018-04-10 21:30:00"
3098000032,410.074,0.25,147.283,0.286,"2018-04-10 22:00:00"
3098000032,410.191,0.234,147.417,0.268,"2018-04-10 22:30:00"
3098000032,410.302,0.222,147.547,0.26,"2018-04-10 23:00:00"
3098000032,410.409,0.214,147.672,0.25,"2018-04-10 23:30:00"
3098000032,410.532,0.246,147.809,0.274,"2018-04-11 00:00:00"
3098000032,410.663,0.262,147.95,0.282,"2018-04-11 00:30:00"
3098000032,410.813,0.3,148.104,0.308,"2018-04-11 01:00:00"
3098000032,410.972,0.318,148.266,0.324,"2018-04-11 01:30:00"
3098000032,411.124,0.304,148.411,0.29,"2018-04-11 02:00:00"
3098000032,411.184,0.12,148.497,0.172,"2018-04-11 02:30:00"
3098000032,411.255,0.142,148.601,0.208,"2018-04-11 03:00:00"
3098000032,411.323,0.136,148.703,0.204,"2018-04-11 03:30:00"
3098000032,411.392,0.138,148.802,0.198,"2018-04-11 04:00:00"
3098000032,411.455,0.126,148.894,0.184,"2018-04-11 04:30:00"
3098000032,411.507,0.104,148.965,0.142,"2018-04-11 05:00:00"
3098000032,411.571,0.128,149.058,0.186,"2018-04-11 05:30:00"
3098000032,411.637,0.132,149.152,0.188,"2018-04-11 06:00:00"
3098000032,411.701,0.128,149.245,0.186,"2018-04-11 06:30:00"
3098000032,411.751,0.1,149.315,0.14,"2018-04-11 07:00:00"
3098000032,411.813,0.124,149.403,0.176,"2018-04-11 07:30:00"
3098000032,411.879,0.132,149.495,0.184,"2018-04-11 08:00:00"
3098000032,411.939,0.12,149.579,0.168,"2018-04-11 08:30:00"
3098000032,411.99,0.102,149.643,0.128,"2018-04-11 09:00:00"
3098000032,412.054,0.128,149.729,0.172,"2018-04-11 09:30:00"
3098000032,412.118,0.128,149.812,0.166,"2018-04-11 10:00:00"
3098000032,412.177,0.118,149.889,0.154,"2018-04-11 10:30:00"
3098000032,412.267,0.18,149.942,0.106,"2018-04-11 11:00:00"
3098000032,412.525,0.516,149.987,0.09,"2018-04-11 11:30:00"
3098000032,413.005,0.96,150.147,0.32,"2018-04-11 12:00:00"
3098000032,413.368,0.726,150.231,0.168,"2018-04-11 12:30:00"
3098000032,413.638,0.54,150.273,0.084,"2018-04-11 13:00:00"
3098000032,413.937,0.598,150.325,0.104,"2018-04-11 13:30:00"
3098000032,414.208,0.542,150.369,0.088,"2018-04-11 14:00:00"
3098000032,414.963,1.51,150.517,0.296,"2018-04-11 14:30:00"
3098000032,415.861,1.796,150.706,0.378,"2018-04-11 15:00:00"
3098000032,416.663,1.604,150.893,0.374,"2018-04-11 15:30:00"
3098000032,417.482,1.638,151.082,0.378,"2018-04-11 16:00:00"
3098000032,417.976,0.988,151.19,0.216,"2018-04-11 16:30:00"
3098000032,418.397,0.842,151.286,0.192,"2018-04-11 17:00:00"
3098000032,418.952,1.11,151.441,0.31,"2018-04-11 17:30:00"
3098000032,419.315,0.726,151.541,0.2,"2018-04-11 18:00:00"
3098000032,419.433,0.236,151.649,0.216,"2018-04-11 18:30:00"
3098000032,419.516,0.166,151.744,0.19,"2018-04-11 19:00:00"
3098000032,419.602,0.172,151.841,0.194,"2018-04-11 19:30:00"
3098000032,419.696,0.188,151.944,0.206,"2018-04-11 20:00:00"
3098000032,419.799,0.206,152.052,0.216,"2018-04-11 20:30:00"
3098000032,419.891,0.184,152.156,0.208,"2018-04-11 21:00:00"
3098000032,419.981,0.18,152.257,0.202,"2018-04-11 21:30:00"
3098000032,420.071,0.18,152.36,0.206,"2018-04-11 22:00:00"
3098000032,420.164,0.186,152.466,0.212,"2018-04-11 22:30:00"
3098000032,420.262,0.196,152.572,0.212,"2018-04-11 23:00:00"
3098000032,420.368,0.212,152.681,0.218,"2018-04-11 23:30:00"
3098000032,420.477,0.218,152.791,0.22,"2018-04-12 00:00:00"
3098000032,420.587,0.22,152.899,0.216,"2018-04-12 00:30:00"
3098000032,420.7,0.226,153.009,0.22,"2018-04-12 01:00:00"
3098000032,420.814,0.228,153.122,0.226,"2018-04-12 01:30:00"
3098000032,420.936,0.244,153.235,0.226,"2018-04-12 02:00:00"
3098000032,421.057,0.242,153.349,0.228,"2018-04-12 02:30:00"
3098000032,421.178,0.242,153.463,0.228,"2018-04-12 03:00:00"
3098000032,421.291,0.226,153.576,0.226,"2018-04-12 03:30:00"
3098000032,421.409,0.236,153.691,0.23,"2018-04-12 04:00:00"
3098000032,421.521,0.224,153.804,0.226,"2018-04-12 04:30:00"
3098000032,421.634,0.226,153.915,0.222,"2018-04-12 05:00:00"
3098000032,421.752,0.236,154.028,0.226,"2018-04-12 05:30:00"
3098000032,421.876,0.248,154.141,0.226,"2018-04-12 06:00:00"
3098000032,421.993,0.234,154.253,0.224,"2018-04-12 06:30:00"
3098000032,422.109,0.232,154.363,0.22,"2018-04-12 07:00:00"
3098000032,422.217,0.216,154.47,0.214,"2018-04-12 07:30:00"
3098000032,422.314,0.194,154.572,0.204,"2018-04-12 08:00:00"
3098000032,422.406,0.184,154.675,0.206,"2018-04-12 08:30:00"
3098000032,422.492,0.172,154.773,0.196,"2018-04-12 09:00:00"
3098000032,422.672,0.316,154.864,0.132,"2018-04-12 13:00:00"
3098000032,422.514,0,154.798,0.05,"2018-04-12 09:30:00"
3098000032,423.039,0.734,155.04,0.352,"2018-04-12 13:30:00"
3098000032,423.385,0.692,155.176,0.272,"2018-04-12 14:00:00"
3098000032,423.886,1.002,155.362,0.372,"2018-04-12 14:30:00"
3098000032,424.634,1.496,155.597,0.47,"2018-04-12 15:00:00"
3098000032,425.425,1.582,155.85,0.506,"2018-04-12 15:30:00"
3098000032,426.184,1.518,156.078,0.456,"2018-04-12 16:00:00"
3098000032,426.911,1.454,156.282,0.408,"2018-04-12 16:30:00"
3098000032,427.539,1.256,156.475,0.386,"2018-04-12 17:00:00"
3098000032,427.823,0.568,156.535,0.12,"2018-04-12 17:30:00"
3098000032,428.145,0.644,156.62,0.17,"2018-04-12 18:00:00"
3098000032,428.495,0.7,156.697,0.154,"2018-04-12 18:30:00"
3098000032,428.787,0.584,156.746,0.098,"2018-04-12 19:00:00"
3098000032,429.255,0.936,156.881,0.27,"2018-04-12 19:30:00"
3098000032,429.624,0.738,156.982,0.202,"2018-04-12 20:00:00"
3098000032,430.013,0.778,157.062,0.16,"2018-04-12 20:30:00"
3098000032,430.142,0.258,157.111,0.098,"2018-04-12 21:00:00"
3098000032,430.192,0.1,157.177,0.132,"2018-04-12 21:30:00"
3098000032,430.24,0.096,157.245,0.136,"2018-04-12 22:00:00"
3098000032,430.289,0.098,157.312,0.134,"2018-04-12 22:30:00"
3098000032,430.338,0.098,157.38,0.136,"2018-04-12 23:00:00"
3098000032,430.386,0.096,157.448,0.136,"2018-04-12 23:30:00"
3098000032,430.435,0.098,157.517,0.138,"2018-04-13 00:00:00"
3098000032,430.484,0.098,157.587,0.14,"2018-04-13 00:30:00"
3098000032,430.533,0.098,157.658,0.142,"2018-04-13 01:00:00"
3098000032,430.581,0.096,157.73,0.144,"2018-04-13 01:30:00"
3098000032,430.631,0.1,157.803,0.146,"2018-04-13 02:00:00"
3098000032,430.68,0.098,157.876,0.146,"2018-04-13 02:30:00"
3098000032,430.729,0.098,157.951,0.15,"2018-04-13 03:00:00"
3098000032,430.779,0.1,158.025,0.148,"2018-04-13 03:30:00"
3098000032,430.828,0.098,158.099,0.148,"2018-04-13 04:00:00"
3098000032,430.877,0.098,158.174,0.15,"2018-04-13 04:30:00"
3098000032,430.926,0.098,158.246,0.144,"2018-04-13 05:00:00"
3098000032,430.975,0.098,158.318,0.144,"2018-04-13 05:30:00"
3098000032,431.024,0.098,158.39,0.144,"2018-04-13 06:00:00"
3098000032,431.073,0.098,158.46,0.14,"2018-04-13 06:30:00"
3098000032,431.12,0.094,158.531,0.142,"2018-04-13 07:00:00"
3098000032,431.169,0.098,158.6,0.138,"2018-04-13 07:30:00"
3098000032,431.216,0.094,158.667,0.134,"2018-04-13 08:00:00"
3098000032,431.263,0.094,158.733,0.132,"2018-04-13 08:30:00"
3098000032,431.311,0.096,158.801,0.136,"2018-04-13 09:00:00"
3098000032,431.36,0.098,158.866,0.13,"2018-04-13 09:30:00"
3098000032,431.407,0.094,158.93,0.128,"2018-04-13 10:00:00"
3098000032,431.456,0.098,158.994,0.128,"2018-04-13 10:30:00"
3098000032,431.504,0.096,159.057,0.126,"2018-04-13 11:00:00"
3098000032,431.777,0.546,159.148,0.182,"2018-04-13 11:30:00"
3098000032,432.083,0.612,159.245,0.194,"2018-04-13 12:00:00"
3098000032,432.429,0.692,159.341,0.192,"2018-04-13 12:30:00"
3098000032,432.663,0.468,159.356,0.03,"2018-04-13 13:00:00"
3098000032,432.976,0.626,159.429,0.146,"2018-04-13 13:30:00"
3098000032,433.278,0.604,159.616,0.374,"2018-04-13 14:00:00"
3098000032,433.567,0.578,159.792,0.352,"2018-04-13 14:30:00"
3098000032,433.982,0.83,159.933,0.282,"2018-04-13 15:00:00"
3098000032,434.428,0.892,160.068,0.27,"2018-04-13 15:30:00"
3098000032,434.882,0.908,160.217,0.298,"2018-04-13 16:00:00"
3098000032,435.361,0.958,160.429,0.424,"2018-04-13 16:30:00"
3098000032,435.868,1.014,160.647,0.436,"2018-04-13 17:00:00"
3098000032,436.371,1.006,160.867,0.44,"2018-04-13 17:30:00"
3098000032,436.88,1.018,161.091,0.448,"2018-04-13 18:00:00"
3098000032,437.205,0.65,161.189,0.196,"2018-04-13 18:30:00"
3098000032,437.461,0.512,161.257,0.136,"2018-04-13 19:00:00"
3098000032,437.472,0.022,161.277,0.04,"2018-04-13 19:30:00"
3098000032,437.484,0.024,161.298,0.042,"2018-04-13 20:00:00"
3098000032,437.495,0.022,161.318,0.04,"2018-04-13 20:30:00"
3098000032,437.506,0.022,161.338,0.04,"2018-04-13 21:00:00"
3098000032,437.516,0.02,161.358,0.04,"2018-04-13 21:30:00"
3098000032,437.527,0.022,161.378,0.04,"2018-04-13 22:00:00"
3098000032,437.538,0.022,161.399,0.042,"2018-04-13 22:30:00"
3098000032,437.548,0.02,161.419,0.04,"2018-04-13 23:00:00"
3098000032,437.56,0.024,161.439,0.04,"2018-04-13 23:30:00"
3098000032,437.571,0.022,161.46,0.042,"2018-04-14 00:00:00"
3098000032,437.581,0.02,161.482,0.044,"2018-04-14 00:30:00"
3098000032,437.593,0.024,161.504,0.044,"2018-04-14 01:00:00"
3098000032,437.604,0.022,161.526,0.044,"2018-04-14 01:30:00"
3098000032,437.616,0.024,161.548,0.044,"2018-04-14 02:00:00"
3098000032,437.627,0.022,161.57,0.044,"2018-04-14 02:30:00"
3098000032,437.638,0.022,161.592,0.044,"2018-04-14 03:00:00"
3098000032,437.649,0.022,161.614,0.044,"2018-04-14 03:30:00"
3098000032,437.661,0.024,161.636,0.044,"2018-04-14 04:00:00"
3098000032,437.672,0.022,161.657,0.042,"2018-04-14 04:30:00"
3098000032,437.684,0.024,161.679,0.044,"2018-04-14 05:00:00"
3098000032,437.694,0.02,161.701,0.044,"2018-04-14 05:30:00"
3098000032,437.707,0.026,161.723,0.044,"2018-04-14 06:00:00"
3098000032,437.718,0.022,161.745,0.044,"2018-04-14 06:30:00"
3098000032,437.73,0.024,161.766,0.042,"2018-04-14 07:00:00"
3098000032,437.74,0.02,161.788,0.044,"2018-04-14 07:30:00"
3098000032,437.751,0.022,161.808,0.04,"2018-04-14 08:00:00"
3098000032,437.762,0.022,161.83,0.044,"2018-04-14 08:30:00"
3098000032,437.772,0.02,161.849,0.038,"2018-04-14 09:00:00"
3098000032,437.783,0.022,161.869,0.04,"2018-04-14 09:30:00"
3098000032,437.794,0.022,161.888,0.038,"2018-04-14 10:00:00"
3098000032,437.804,0.02,161.908,0.04,"2018-04-14 10:30:00"
3098000032,437.816,0.024,161.928,0.04,"2018-04-14 11:00:00"
3098000032,437.898,0.164,161.966,0.076,"2018-04-14 11:30:00"
3098000032,438.092,0.388,162.018,0.104,"2018-04-14 12:00:00"
3098000032,438.3,0.416,162.07,0.104,"2018-04-14 12:30:00"
3098000032,438.701,0.802,162.22,0.3,"2018-04-14 13:00:00"
3098000032,439.249,1.096,162.44,0.44,"2018-04-14 13:30:00"
3098000032,439.752,1.006,162.595,0.31,"2018-04-14 14:00:00"
3098000032,440.034,0.564,162.639,0.088,"2018-04-14 14:30:00"
3098000032,440.317,0.566,162.683,0.088,"2018-04-14 15:00:00"
3098000032,441.289,1.944,162.927,0.488,"2018-04-14 15:30:00"
3098000032,442.515,2.452,163.232,0.61,"2018-04-14 16:00:00"
3098000032,443.596,2.162,163.516,0.568,"2018-04-14 16:30:00"
3098000032,444.348,1.504,163.71,0.388,"2018-04-14 17:00:00"
3098000032,444.593,0.49,163.758,0.096,"2018-04-14 17:30:00"
3098000032,444.836,0.486,163.813,0.11,"2018-04-14 18:00:00"
3098000032,445.196,0.72,163.935,0.244,"2018-04-14 18:30:00"
3098000032,445.441,0.49,163.977,0.084,"2018-04-14 19:00:00"
3098000032,445.74,0.598,164.004,0.054,"2018-04-14 19:30:00"
3098000032,446.019,0.558,164.054,0.1,"2018-04-14 20:00:00"
3098000032,446.064,0.09,164.074,0.04,"2018-04-14 20:30:00"
3098000032,446.074,0.02,164.093,0.038,"2018-04-14 21:00:00"
3098000032,446.085,0.022,164.114,0.042,"2018-04-14 21:30:00"
3098000032,446.096,0.022,164.134,0.04,"2018-04-14 22:00:00"
3098000032,446.106,0.02,164.153,0.038,"2018-04-14 22:30:00"
3098000032,446.117,0.022,164.173,0.04,"2018-04-14 23:00:00"
3098000032,446.128,0.022,164.193,0.04,"2018-04-14 23:30:00"
3098000032,446.138,0.02,164.215,0.044,"2018-04-15 00:00:00"
3098000032,446.15,0.024,164.236,0.042,"2018-04-15 00:30:00"
3098000032,446.161,0.022,164.257,0.042,"2018-04-15 01:00:00"
3098000032,446.173,0.024,164.279,0.044,"2018-04-15 01:30:00"
3098000032,446.183,0.02,164.3,0.042,"2018-04-15 02:00:00"
3098000032,446.195,0.024,164.321,0.042,"2018-04-15 02:30:00"
3098000032,446.207,0.024,164.342,0.042,"2018-04-15 03:00:00"
3098000032,446.219,0.024,164.364,0.044,"2018-04-15 03:30:00"
3098000032,446.229,0.02,164.386,0.044,"2018-04-15 04:00:00"
3098000032,446.241,0.024,164.407,0.042,"2018-04-15 04:30:00"
3098000032,446.252,0.022,164.428,0.042,"2018-04-15 05:00:00"
3098000032,446.263,0.022,164.449,0.042,"2018-04-15 05:30:00"
3098000032,446.275,0.024,164.471,0.044,"2018-04-15 06:00:00"
3098000032,446.279,0,164.479,0.016,"2018-04-15 06:30:00"
3098000032,446.318,0.078,164.5,0.042,"2018-04-15 07:30:00"
3098000032,446.397,0.158,164.544,0.088,"2018-04-15 08:00:00"
3098000032,446.444,0,164.571,0.054,"2018-04-15 08:30:00"
3098000032,446.451,0.014,164.579,0.016,"2018-04-15 09:30:00"
3098000032,446.463,0.024,164.601,0.044,"2018-04-15 10:00:00"
3098000032,446.468,0,164.611,0.02,"2018-04-15 10:30:00"
3098000032,446.481,0.026,164.62,0.018,"2018-04-15 11:30:00"
3098000032,446.503,0.044,164.645,0.05,"2018-04-15 12:00:00"
3098000032,446.509,0,164.656,0.022,"2018-04-15 12:30:00"
3098000032,446.569,0.12,164.69,0.068,"2018-04-15 13:30:00"
3098000032,446.628,0.118,164.731,0.082,"2018-04-15 14:00:00"
3098000032,446.689,0.122,164.772,0.082,"2018-04-15 14:30:00"
3098000032,446.76,0.142,164.817,0.09,"2018-04-15 15:00:00"
3098000032,446.833,0.146,164.865,0.096,"2018-04-15 15:30:00"
3098000032,446.904,0.142,164.911,0.092,"2018-04-15 16:00:00"
3098000032,446.979,0.15,164.959,0.096,"2018-04-15 16:30:00"
3098000032,447.056,0.154,165.007,0.096,"2018-04-15 17:00:00"
3098000032,447.107,0.102,165.044,0.074,"2018-04-15 17:30:00"
3098000032,447.118,0.022,165.066,0.044,"2018-04-15 18:00:00"
3098000032,447.13,0.024,165.086,0.04,"2018-04-15 18:30:00"
3098000032,447.14,0.02,165.107,0.042,"2018-04-15 19:00:00"
3098000032,447.151,0.022,165.128,0.042,"2018-04-15 19:30:00"
3098000032,447.161,0.02,165.148,0.04,"2018-04-15 20:00:00"
3098000032,447.172,0.022,165.168,0.04,"2018-04-15 20:30:00"
3098000032,447.183,0.022,165.188,0.04,"2018-04-15 21:00:00"
3098000032,447.193,0.02,165.207,0.038,"2018-04-15 21:30:00"
3098000032,447.204,0.022,165.228,0.042,"2018-04-15 22:00:00"
3098000032,447.214,0.02,165.247,0.038,"2018-04-15 22:30:00"
3098000032,447.226,0.024,165.268,0.042,"2018-04-15 23:00:00"
3098000032,447.237,0.022,165.288,0.04,"2018-04-15 23:30:00"
3098000032,447.247,0.02,165.309,0.042,"2018-04-16 00:00:00"
3098000032,447.258,0.022,165.329,0.04,"2018-04-16 00:30:00"
3098000032,447.269,0.022,165.351,0.044,"2018-04-16 01:00:00"
3098000032,447.28,0.022,165.372,0.042,"2018-04-16 01:30:00"
3098000032,447.291,0.022,165.393,0.042,"2018-04-16 02:00:00"
3098000032,447.303,0.024,165.414,0.042,"2018-04-16 02:30:00"
3098000032,447.314,0.022,165.436,0.044,"2018-04-16 03:00:00"
3098000032,447.325,0.022,165.458,0.044,"2018-04-16 03:30:00"
3098000032,447.336,0.022,165.479,0.042,"2018-04-16 04:00:00"
3098000032,447.348,0.024,165.501,0.044,"2018-04-16 04:30:00"
3098000032,447.359,0.022,165.523,0.044,"2018-04-16 05:00:00"
3098000032,447.371,0.024,165.543,0.04,"2018-04-16 05:30:00"
3098000032,447.381,0.02,165.565,0.044,"2018-04-16 06:00:00"
3098000032,447.393,0.024,165.587,0.044,"2018-04-16 06:30:00"
3098000032,447.404,0.022,165.608,0.042,"2018-04-16 07:00:00"
3098000032,447.416,0.024,165.629,0.042,"2018-04-16 07:30:00"
3098000032,447.426,0.02,165.65,0.042,"2018-04-16 08:00:00"
3098000032,447.437,0.022,165.672,0.044,"2018-04-16 08:30:00"
